user_name,parent_name,time
DakJaniels,homicidalmunky,1442505959.0
Fuelsean,DakJaniels,1442472514.0
keeprunnin,DakJaniels,1442472514.0
itsliketwaaah,TuskenCam,1442472514.0
lol_r_amiibo,itsliketwaaah,1442477403.0
RabbitSeesSTARS,newks,1442472514.0
dachshundsocks,newks,1442472514.0
DarthPotter23,uphigh_ontheside,1442472514.0
BruceChameleon,DarthPotter23,1442466333.0
,DarthPotter23,1442467465.0
Fit_Wolf,DarthPotter23,1442469445.0
Thedisabler,DarthPotter23,1442483837.0
,BruceChameleon,1442494056.0
Boxed_Juice,,1442468306.0
ashleythelma,,1442468385.0
DjChuckey,,1442470298.0
Archnagel,,1442482236.0
BruceChameleon,,1442512849.0
,ashleythelma,1442469032.0
magicgreen,,1442470578.0
flyinthesoup,magicgreen,1442485238.0
littlefacemcgoo,uphigh_ontheside,1442472514.0
sumsimpleracer,littlefacemcgoo,1442466292.0
FrustratedTech,littlefacemcgoo,1442487612.0
Erectile_Knife_Party,uphigh_ontheside,1442472514.0
cupidxstunts,Erectile_Knife_Party,1442467311.0
grizzlyfox,Erectile_Knife_Party,1442471978.0
uphigh_ontheside,Erectile_Knife_Party,1442466791.0
dachshundsocks,cupidxstunts,1442469448.0
JabawaJackson,cupidxstunts,1442468464.0
Erectile_Knife_Party,cupidxstunts,1442469876.0
Jay_Louis,cupidxstunts,1442478814.0
Erectile_Knife_Party,uphigh_ontheside,1442469834.0
black_shamshir,dachshundsocks,1442487842.0
BeerStuffz,uphigh_ontheside,1442472514.0
Milkman_of_milk,uphigh_ontheside,1442472514.0
Kuonji,Milkman_of_milk,1442470869.0
Milkman_of_milk,Kuonji,1442471095.0
makearight,uphigh_ontheside,1442472514.0
MasterHeroic,Nyxxu,1442472514.0
Soulicitor,,1442472514.0
TheBathCave,Soulicitor,1442492117.0
,Yes-Sarasly,1442472514.0
waywardsardonicwool,,1442472514.0
o0flatCircle0o,,1442472514.0
girotastic,,1442472514.0
FlowstateFluid,Backscrubber,1442472514.0
,sudo2,1442472514.0
sudo2,,1442489790.0
Boxed_Juice,brusselspr0ut,1442472514.0
Boxed_Juice,FreshTits,1442472514.0
FreshTits,Boxed_Juice,1449372754.0
,Catatac713,1442472514.0
Catatac713,,1442531069.0
ba55fr33k,CantCompete,1442472514.0
CantCompete,ba55fr33k,1442475707.0
ba55fr33k,CantCompete,1442476189.0
CantCompete,ba55fr33k,1442476625.0
ba55fr33k,CantCompete,1442477652.0
CantCompete,ba55fr33k,1442513218.0
Jay_Louis,Hash_Is_Brown,1442472514.0
dashmesh,PreSchoolGGW,1442472514.0
PreSchoolGGW,dashmesh,1442500695.0
Warlizard,Flabadabading,1442472514.0
BeerStuffz,LaHhQQ,1442472514.0
f__ckyourhappiness,BeerStuffz,1442480271.0
KukiMunstr,LaHhQQ,1442472514.0
fuck-this-noise,BobbyCock,1442472514.0
BobbyCock,fuck-this-noise,1442482454.0
f__ckyourhappiness,kebbun,1442472514.0
Boxed_Juice,Dancingintherye,1442472514.0
firenoodles,,1442472514.0
komocode,DarthPotter23,1442488833.0
firenoodles,diggexpat,1442472514.0
cupidxstunts,Buggaroo27,1442472514.0
Buggaroo27,cupidxstunts,1442498089.0
tunelesspaper,,1442472514.0
offspringchick29,sunlitliving,1442472514.0
Boxed_Juice,lifesnotperfect,1442472514.0
DarthPotter23,sla342,1442472514.0
Boxed_Juice,Zebswan70,1442472514.0
Jim_Broadbean,BweowPfft,1442472514.0
BweowPfft,Jim_Broadbean,1442490458.0
DarthPotter23,snugglebandit,1442472514.0
Fr4t,DarthPotter23,1442482834.0
dashmesh,HungryHawkeye,1442472514.0
dashmesh,gradyhawks,1442472514.0
Tivia,,1442472514.0
emerald09,hudozhnik,1442472514.0
Random_Pandas,myworkaccount09,1442472514.0
50ShadesofBeef,freeasabird_,1442472514.0
,blomqv,1442472514.0
blomqv,,1442468547.0
,blomqv,1442468650.0
blomqv,,1442468706.0
lungbutter0,a4car,1442472514.0
Wannaseemybud,malgoya,1442472514.0
fuck-this-noise,Wannaseemybud,1442470026.0
,stephenroshy,1442472514.0
stephenroshy,,1442503688.0
,DarthPotter23,1442472514.0
moosejeans,DarthPotter23,1442472514.0
-Minnow-,DarthPotter23,1442472514.0
KitsuneKokuen,DarthPotter23,1442472514.0
Fransell,DarthPotter23,1442472514.0
sharkykid,DarthPotter23,1442472514.0
yertle_the_squirtle,DarthPotter23,1442472514.0
clonezilla,DarthPotter23,1442472514.0
BfmVfan1,DarthPotter23,1442472514.0
taintsweater,DarthPotter23,1442472514.0
tael89,DarthPotter23,1442472514.0
factorialgrub,DarthPotter23,1442472514.0
Roku-ro,DarthPotter23,1442472514.0
KimchiDelight,DarthPotter23,1442472514.0
Iplaynakeder,DarthPotter23,1442472514.0
Akacheta,DarthPotter23,1442472514.0
Obvious0ne,DarthPotter23,1442472514.0
uzes_lightning,DarthPotter23,1442472514.0
FreeGuacamole,DarthPotter23,1442472514.0
marley88,DarthPotter23,1442472514.0
mrbomax123,DarthPotter23,1442472514.0
RockyRectum,DarthPotter23,1442472514.0
TheNotoriousWD,DarthPotter23,1442472514.0
Ymir24,WaitWhyNot,1442472514.0
AreThereAnyMore,WaitWhyNot,1442472514.0
Jondayz,WaitWhyNot,1442472514.0
banditswalker,WaitWhyNot,1442472514.0
rawrtime_nsfw,WaitWhyNot,1442472514.0
Farmertml,darxink,1442472514.0
D0NT_PM_ME_ANYTHING,darxink,1442472514.0
ClamsMcOyster,darxink,1442472514.0
Farmertml,undeadhooligan,1442472514.0
Farmertml,Mr420Jack,1442472514.0
Farmertml,nuocmam,1442472514.0
Farmertml,AbbathOcculta,1442472514.0
Farmertml,Veefy,1442472514.0
Farmertml,AreThereAnyMore,1442472514.0
Farmertml,blackamex,1442472514.0
Farmertml,,1442472514.0
Farmertml,Doc-in-a-box,1442472514.0
Farmertml,greenyellowbird,1442472514.0
Farmertml,polarbears_toenails,1442472514.0
Farmertml,lovelyhappyface,1442472514.0
Farmertml,Toads_are_bros,1442472514.0
Farmertml,vernazza,1442472514.0
Farmertml,makes_the_sandwich,1442472514.0
Farmertml,DrProbably,1442472514.0
,homicidalmunky,1442472514.0
Eddythegamer123,,1442472514.0
TheBathCave,,1442472514.0
challenge4,DarthPotter23,1442472514.0
akkawwakka,DarthPotter23,1442472514.0
uanidiot,DarthPotter23,1442472514.0
Mcloganator,DarthPotter23,1442472514.0
Fdotjdoth,DarthPotter23,1442472514.0
R1ckster,DarthPotter23,1442472514.0
pissclamato,DarthPotter23,1442472514.0
MiG-15,Boxed_Juice,1442472514.0
,Boxed_Juice,1442472514.0
Scarbane,sweetsweetsugar,1442472514.0
skyman724,stinkfeets,1442472514.0
coaxer27,crappyaccent,1442472514.0
pennygreeneyes,maybebaked,1442472514.0
pa_ra_noid_an_droid,Vaperius,1442472514.0
NY_broker,Vaperius,1442472514.0
Indetermination,Vaperius,1442472514.0
Mrgirraffe,Vaperius,1442472514.0
fullup72,Vaperius,1442472514.0
,gorthiv,1442472514.0
StephenHawkings_Legs,gorthiv,1442472514.0
ameoba,gorthiv,1442472514.0
,Josh6889,1442472514.0
funfungiguy,seacookie89,1442472514.0
Archive_of_Madness,postapocalive,1442472514.0
stevenp23,postapocalive,1442472514.0
,darkzero25,1442472514.0
BlueEyedGreySkies,Anotherusernamelost,1442472514.0
Erectile_Knife_Party,flyingjjs,1442472514.0
Basic_Becky,flyingjjs,1442472514.0
miawallacescoke,flyingjjs,1442472514.0
toyotafan75,postapocalive,1442472514.0
bru_tech,postapocalive,1442472514.0
DakJaniels,homicidalmunky,1442472514.0
lol_r_amiibo,itsliketwaaah,1442472514.0
BruceChameleon,DarthPotter23,1442472514.0
Fit_Wolf,DarthPotter23,1442472514.0
Thedisabler,DarthPotter23,1442472514.0
sumsimpleracer,littlefacemcgoo,1442472514.0
FrustratedTech,littlefacemcgoo,1442472514.0
cupidxstunts,Erectile_Knife_Party,1442472514.0
grizzlyfox,Erectile_Knife_Party,1442472514.0
uphigh_ontheside,Erectile_Knife_Party,1442472514.0
Kuonji,Milkman_of_milk,1442472514.0
TheBathCave,Soulicitor,1442472514.0
sudo2,,1442472514.0
FreshTits,Boxed_Juice,1442472514.0
Catatac713,,1442472514.0
CantCompete,ba55fr33k,1442472514.0
PreSchoolGGW,dashmesh,1442472514.0
f__ckyourhappiness,BeerStuffz,1442472514.0
BobbyCock,fuck-this-noise,1442472514.0
komocode,DarthPotter23,1442472514.0
Buggaroo27,cupidxstunts,1442472514.0
BweowPfft,Jim_Broadbean,1442472514.0
Fr4t,DarthPotter23,1442472514.0
blomqv,,1442472514.0
fuck-this-noise,Wannaseemybud,1442472514.0
stephenroshy,,1442472514.0
michael1026,,1442472514.0
anyholsagol,,1442472514.0
DarthPotter23,moosejeans,1442472514.0
TotesMessenger,moosejeans,1442472514.0
50Thousanddeep,-Minnow-,1442472514.0
smashtheguitar,Ymir24,1442472514.0
SabreGuy2121,Ymir24,1442472514.0
blow_a_stink_muffin,Ymir24,1442472514.0
ktmkid13,Ymir24,1442472514.0
antoniog0711,Ymir24,1442472514.0
,Ymir24,1442472514.0
notsurewhatiam,Ymir24,1442472514.0
ArchetypeX,Ymir24,1442472514.0
abaddamn,Ymir24,1442472514.0
TurdofFrodo,Ymir24,1442472514.0
jpascarella,Ymir24,1442472514.0
MetaMythical,Ymir24,1442472514.0
Boochus,Ymir24,1442472514.0
UdderTime,Ymir24,1442472514.0
tbspofswag,Ymir24,1442472514.0
Derwak,Ymir24,1442472514.0
tafsonworks,Ymir24,1442472514.0
lol_admins_are_dumb,AreThereAnyMore,1442472514.0
Typesalot,AreThereAnyMore,1442472514.0
Ihate2xchromo,AreThereAnyMore,1442472514.0
Sampsonite_Way_Off,Farmertml,1442472514.0
titanickat,Farmertml,1442472514.0
darxink,D0NT_PM_ME_ANYTHING,1442472514.0
Kitchner,Farmertml,1442472514.0
TextofReason,Farmertml,1442472514.0
mrimperfect,Farmertml,1442472514.0
dashmesh,Farmertml,1442472514.0
curvyabq,,1442472514.0
homicidalmunky,,1442472514.0
skay,,1442472514.0
w0lfpeach,,1442472514.0
DoctorFahrenheit,TheBathCave,1442472514.0
Archive_of_Madness,challenge4,1442472514.0
Cewkie,challenge4,1442472514.0
verity77,challenge4,1442472514.0
LordCider,challenge4,1442472514.0
PM_ME_UR_GAPE_GIRL,challenge4,1442472514.0
stovinchilton,challenge4,1442472514.0
skilledscion,challenge4,1442472514.0
GingerSpencer,challenge4,1442472514.0
,challenge4,1442472514.0
Claireelb,challenge4,1442472514.0
Lady-A,akkawwakka,1442472514.0
SirMildredPierce,akkawwakka,1442472514.0
PreSchoolGGW,MiG-15,1442472514.0
toughtoenailsbro,Scarbane,1442472514.0
dontgiveahoot29,skyman724,1442472514.0
SoapyParrot,skyman724,1442472514.0
,coaxer27,1442472514.0
crappyaccent,coaxer27,1442472514.0
,pa_ra_noid_an_droid,1442472514.0
Abandon_The_Thread_,pa_ra_noid_an_droid,1442472514.0
EternalOptimist829,NY_broker,1442472514.0
Vaperius,Indetermination,1442472514.0
Vaperius,Mrgirraffe,1442472514.0
captainbrainiac,,1442472514.0
blamb211,,1442472514.0
Dr_love44,,1442472514.0
Baked_Bacon_420,,1442472514.0
kevincreeperpants,,1442472514.0
pee_ess_too,,1442472514.0
PurpleChyGuy,,1442472514.0
Parkmayn,,1442472514.0
darkzero25,,1442472514.0
runs-with-scissors,Erectile_Knife_Party,1442472514.0
Glen_The_Eskimo,Erectile_Knife_Party,1442472514.0
,Basic_Becky,1442472514.0
curvyabq,Basic_Becky,1442472514.0
CARmakazie,Basic_Becky,1442472514.0
Kuonji,Basic_Becky,1442472514.0
cara123456789,Basic_Becky,1442472514.0
TheBathCave,Basic_Becky,1442472514.0
bru_tech,miawallacescoke,1442472514.0
FuNiOnZ,miawallacescoke,1442472514.0
neoballoon,miawallacescoke,1442472514.0
Sampsonite_Way_Off,miawallacescoke,1442472514.0
,BruceChameleon,1442472514.0
Boxed_Juice,,1442472514.0
ashleythelma,,1442472514.0
DjChuckey,,1442472514.0
Archnagel,,1442472514.0
dachshundsocks,cupidxstunts,1442472514.0
JabawaJackson,cupidxstunts,1442472514.0
Erectile_Knife_Party,cupidxstunts,1442472514.0
Jay_Louis,cupidxstunts,1442472514.0
Milkman_of_milk,Kuonji,1442472514.0
spell__icup,DarthPotter23,1442472514.0
PM_ME_UR_GAPE_GIRL,DarthPotter23,1442472514.0
malgoya,DarthPotter23,1442472514.0
UnicornsAreRea1,DarthPotter23,1442472514.0
NiceFormBro,DarthPotter23,1442472514.0
Zosymandias,DarthPotter23,1442472514.0
Baked_Bacon_420,DarthPotter23,1442472514.0
UBelievedTheInternet,DarthPotter23,1442472514.0
alohaoy,DarthPotter23,1442472514.0
souricecream,DarthPotter23,1442472514.0
Sodium0mg,DarthPotter23,1442472514.0
ifeellikeapotato,DarthPotter23,1442472514.0
robby_synclair,DarthPotter23,1442472514.0
hmd27,DarthPotter23,1442472514.0
PROMODZoCOM,DarthPotter23,1442472514.0
siez_,DarthPotter23,1442472514.0
Whiphound,DarthPotter23,1442472514.0
RaspberrySchnitzel,DarthPotter23,1442472514.0
kixpress,DarthPotter23,1442472514.0
carbzilla_0,DarthPotter23,1442472514.0
iamderpina_the2nd,DarthPotter23,1442472514.0
beastchild,DarthPotter23,1442472514.0
2michiel,DarthPotter23,1442472514.0
Jahadaz,DarthPotter23,1442472514.0
SuperNeonManGuy,DarthPotter23,1442472514.0
turbulance4,DarthPotter23,1442472514.0
NinjaMexican,DarthPotter23,1442472514.0
zombifaded,DarthPotter23,1442472514.0
DTGirl407,DarthPotter23,1442472514.0
MeetMeViceVersa,DarthPotter23,1442472514.0
arseniclips,DarthPotter23,1442472514.0
BudMasterMcSwagatron,DarthPotter23,1442472514.0
UdderTime,DarthPotter23,1442472514.0
Adsefer,DarthPotter23,1442472514.0
admiral_brunch,DarthPotter23,1442472514.0
ambiguousclarity,DarthPotter23,1442472514.0
Skully853,DarthPotter23,1442472514.0
ErOcK1986,DarthPotter23,1442472514.0
TheRudeReefer,DarthPotter23,1442472514.0
hey_sasha_grey,DarthPotter23,1442472514.0
AndrewFGleich,DarthPotter23,1442472514.0
FlamingJesusOnaStick,DarthPotter23,1442472514.0
Meatchris,DarthPotter23,1442472514.0
VapingJoe,DarthPotter23,1442472514.0
pancakelife,DarthPotter23,1442472514.0
ragecry,DarthPotter23,1442472514.0
,anyholsagol,1442472514.0
DarthPotter23,DarthPotter23,1442472514.0
WhipPuncher,DarthPotter23,1442472514.0
Scheidecker1,DarthPotter23,1442472514.0
Northumberlo,DarthPotter23,1442472514.0
untide,DarthPotter23,1442472514.0
martinsa24,DarthPotter23,1442472514.0
__MrSkeltal__,DarthPotter23,1442472514.0
The_presdnt,DarthPotter23,1442472514.0
Toastalicious_,DarthPotter23,1442472514.0
ObsceneGesture4u,DarthPotter23,1442472514.0
loics2,DarthPotter23,1442472514.0
MlCKJAGGER,DarthPotter23,1442472514.0
HallowedGrove,DarthPotter23,1442472514.0
AlostDinosaur,DarthPotter23,1442472514.0
WhoTookAllTheNames_,DarthPotter23,1442472514.0
TriTexh,DarthPotter23,1442472514.0
gumgut,smashtheguitar,1442472514.0
,smashtheguitar,1442472514.0
hdashshh,smashtheguitar,1442472514.0
wtfamireadingdotjpg,smashtheguitar,1442472514.0
ILike2TpunchtheFB,Farmertml,1442472514.0
HarryLillis,Farmertml,1442472514.0
Ohbeejuan,Farmertml,1442472514.0
Carl_GordonJenkins,Farmertml,1442472514.0
TheRudeReefer,Farmertml,1442472514.0
bincyvoss,Farmertml,1442472514.0
LaFleur412,Farmertml,1442472514.0
AreThereAnyMore,lol_admins_are_dumb,1442472514.0
Farmertml,Kitchner,1442472514.0
Farmertml,mrimperfect,1442472514.0
Farmertml,dashmesh,1442472514.0
cupidxstunts,curvyabq,1442472514.0
Cakeflourz,curvyabq,1442472514.0
noneofyourbiness,curvyabq,1442472514.0
TylerDurdenisreal,Archive_of_Madness,1442472514.0
rebop,Archive_of_Madness,1442472514.0
threefoxes,Archive_of_Madness,1442472514.0
Darth_Yohanan,Archive_of_Madness,1442472514.0
PM_ME_THE_BEST_STORY,Archive_of_Madness,1442472514.0
schectersix,Archive_of_Madness,1442472514.0
galactus_one,Archive_of_Madness,1442472514.0
cantankerousrat,Archive_of_Madness,1442472514.0
zando95,Archive_of_Madness,1442472514.0
DRxGlass,Cewkie,1442472514.0
thecheat420,Cewkie,1442472514.0
,Cewkie,1442472514.0
askthepoolboy,Cewkie,1442472514.0
Porridgeandpeas,Cewkie,1442472514.0
sohfix,DarthPotter23,1442472514.0
local_residents,Lady-A,1442472514.0
RadFNP,Lady-A,1442472514.0
shaysom,toughtoenailsbro,1442472514.0
,dontgiveahoot29,1442472514.0
skyman724,dontgiveahoot29,1442472514.0
Fr31l0ck,,1442472514.0
Jago1k,,1442472514.0
qpqpdbdbqpqp,,1442472514.0
coaxer27,,1442472514.0
DSleep,EternalOptimist829,1442472514.0
HighGradeSpecialist,captainbrainiac,1442472514.0
xCoachHines,captainbrainiac,1442472514.0
Four0h,,1442472514.0
nyj1480,,1442472514.0
Marshmellie,PurpleChyGuy,1442472514.0
eien_geL,runs-with-scissors,1442472514.0
CoyoteTheFatal,runs-with-scissors,1442472514.0
QuickAgISTheFlash,,1442472514.0
SchizoidSquirrel,,1442472514.0
ndestinym,CARmakazie,1442472514.0
swissarm,CARmakazie,1442472514.0
Toastalicious_,CARmakazie,1442472514.0
Basic_Becky,Kuonji,1442472514.0
lokithetoker,FuNiOnZ,1442472514.0
BruceChameleon,,1442472514.0
,ashleythelma,1442472514.0
black_shamshir,dachshundsocks,1442472514.0
DRxGlass,,1442472514.0
staffell,,1442472514.0
fiqar,,1442472514.0
white11f,,1442472514.0
DanV_Rev9,,1442472514.0
LTCM1998,,1442472514.0
Narmeru,,1442472514.0
Malfoxx,,1442472514.0
VanessaH4005,,1442472514.0
elspaniard,,1442472514.0
Cerulean_Shades,,1442472514.0
GqSkrub,,1442472514.0
fuparrante,,1442472514.0
lordofcatan10,,1442472514.0
DarthPotter23,spell__icup,1442472514.0
Amilcar_Alho,spell__icup,1442472514.0
gorthiv,,1442472514.0
JordanRUDEmag,,1442472514.0
verxix,malgoya,1442472514.0
najodleglejszy,UnicornsAreRea1,1442472514.0
kalol_,siez_,1442472514.0
pasher71,DarthPotter23,1442472514.0
genitalderpies,DarthPotter23,1442472514.0
PM_BiscuitsAndGravy,DarthPotter23,1442472514.0
Seterrith,DarthPotter23,1442472514.0
afganposter,DarthPotter23,1442472514.0
damontoo,DarthPotter23,1442472514.0
Meocross,DarthPotter23,1442472514.0
Deratoki,DarthPotter23,1442472514.0
previousfuture,DarthPotter23,1442472514.0
RELEVANT__SUB,Scheidecker1,1442472514.0
ForcedZucchini,,1442472514.0
ifeellikeapotato,,1442472514.0
nickdaisy,,1442472514.0
n_s_y,Northumberlo,1442472514.0
Nimrond,untide,1442472514.0
OathKeeperSK,martinsa24,1442472514.0
,martinsa24,1442472514.0
Cleave,Toastalicious_,1442472514.0
,Toastalicious_,1442472514.0
peetusgreens,gumgut,1442472514.0
Sansha_Kuvakei,gumgut,1442472514.0
D_K_Schrute,gumgut,1442472514.0
shatheid,gumgut,1442472514.0
kingrat16,gumgut,1442472514.0
Smokey_Joe,ILike2TpunchtheFB,1442472514.0
ultimatetrekkie,HarryLillis,1442472514.0
Farmertml,Carl_GordonJenkins,1442472514.0
Farmertml,TheRudeReefer,1442472514.0
robot_swagger,bincyvoss,1442472514.0
Farmertml,bincyvoss,1442472514.0
curvyabq,cupidxstunts,1442472514.0
Satans__Secretary,cupidxstunts,1442472514.0
noneofyourbiness,Cakeflourz,1442472514.0
GumdropGoober,TylerDurdenisreal,1442472514.0
epicluke,TylerDurdenisreal,1442472514.0
tehgreatist,TylerDurdenisreal,1442472514.0
Archive_of_Madness,TylerDurdenisreal,1442472514.0
irbilldozer,TylerDurdenisreal,1442472514.0
shoziku,TylerDurdenisreal,1442472514.0
Toastalicious_,TylerDurdenisreal,1442472514.0
11181514,rebop,1442472514.0
Archive_of_Madness,rebop,1442472514.0
racecaracecaracecar,threefoxes,1442472514.0
Archive_of_Madness,threefoxes,1442472514.0
Jeremicci7,threefoxes,1442472514.0
Archive_of_Madness,Darth_Yohanan,1442472514.0
Archive_of_Madness,PM_ME_THE_BEST_STORY,1442472514.0
Archive_of_Madness,schectersix,1442472514.0
Archive_of_Madness,galactus_one,1442472514.0
Archive_of_Madness,cantankerousrat,1442472514.0
Archive_of_Madness,zando95,1442472514.0
IMightBeFullOfShit,DRxGlass,1442472514.0
,thecheat420,1442472514.0
GingerAleConnoisseur,thecheat420,1442472514.0
finefornow,,1442472514.0
djdanlib,,1442472514.0
Cewkie,Porridgeandpeas,1442472514.0
DrProbably,shaysom,1442472514.0
Shrinky-Dinks,,1442472514.0
GingerSpencer,Jago1k,1442472514.0
,qpqpdbdbqpqp,1442472514.0
EternalOptimist829,DSleep,1442472514.0
cant_fit_the_dick,HighGradeSpecialist,1442472514.0
AlphaHitler,xCoachHines,1442472514.0
ToastedSoup,,1442472514.0
PurpleChyGuy,Marshmellie,1442472514.0
-iNfluence,eien_geL,1442472514.0
Ryguylv,QuickAgISTheFlash,1442472514.0
HorizontalBrick,QuickAgISTheFlash,1442472514.0
t1kt2k,QuickAgISTheFlash,1442472514.0
RadFNP,QuickAgISTheFlash,1442472514.0
MuffinPuff,QuickAgISTheFlash,1442472514.0
Farmertml,QuickAgISTheFlash,1442472514.0
,QuickAgISTheFlash,1442472514.0
,ndestinym,1442472514.0
CARmakazie,swissarm,1442472514.0
eqwoody,swissarm,1442472514.0
ArtofAngels,swissarm,1442472514.0
magicgreen,,1442472514.0
mixingmemory,DRxGlass,1442472514.0
BuddingLinguist,DRxGlass,1442472514.0
MrOinkers,DRxGlass,1442472514.0
pee_ess_too,DRxGlass,1442472514.0
joe19d,DRxGlass,1442472514.0
LaboratoryOne,DRxGlass,1442472514.0
Spike92,DRxGlass,1442472514.0
NegativeNegative-,DRxGlass,1442472514.0
rasmusvedel,DRxGlass,1442472514.0
arseniclips,DRxGlass,1442472514.0
Mr_Meeseeksie,DRxGlass,1442472514.0
eyes-open,DRxGlass,1442472514.0
,staffell,1442472514.0
Yungbagel,staffell,1442472514.0
mikkeller,DarthPotter23,1442472514.0
fbloise,gorthiv,1442472514.0
ConductiveCopper,gorthiv,1442472514.0
ReverseKarmaMan,gorthiv,1442472514.0
HolyFridge,najodleglejszy,1442472514.0
DarthPotter23,pasher71,1442472514.0
gorthiv,pasher71,1442472514.0
ItsBOOM,pasher71,1442472514.0
TotesMessenger,pasher71,1442472514.0
YouDontKnowMeOkayyy,,1442472514.0
Spike92,,1442472514.0
antihexe,,1442472514.0
MechanicOfDerp,,1442472514.0
Staxx-Mr-Zero,RELEVANT__SUB,1442472514.0
,RELEVANT__SUB,1442472514.0
PM_MeYourAvocados,RELEVANT__SUB,1442472514.0
KingGoddeth,RELEVANT__SUB,1442472514.0
ElderlyAsianMan,RELEVANT__SUB,1442472514.0
Fez_and_no_Pants,n_s_y,1442472514.0
TehKlien,,1442472514.0
,ultimatetrekkie,1442472514.0
imhereforamusement,Farmertml,1442472514.0
Smokey_Joe,Farmertml,1442472514.0
Cakeflourz,noneofyourbiness,1442472514.0
ifeellikeapotato,GumdropGoober,1442472514.0
mnh1,GumdropGoober,1442472514.0
Dirkinator,GumdropGoober,1442472514.0
Caroz855,GumdropGoober,1442472514.0
_HEY_EARL_,epicluke,1442472514.0
TundieRice,epicluke,1442472514.0
Jeremicci7,Toastalicious_,1442472514.0
street_philatelist,11181514,1442472514.0
DrinkingHaterade,11181514,1442472514.0
Dirkinator,11181514,1442472514.0
Jeremicci7,11181514,1442472514.0
rebop,11181514,1442472514.0
fuck-this-noise,11181514,1442472514.0
inked18,11181514,1442472514.0
sour_cereal,IMightBeFullOfShit,1442472514.0
DrinkingHaterade,IMightBeFullOfShit,1442472514.0
DRxGlass,IMightBeFullOfShit,1442472514.0
thecheat420,,1442472514.0
Nokia98,,1442472514.0
askthepoolboy,,1442472514.0
systemofanarchy,,1442472514.0
AngusSama,finefornow,1442472514.0
shaysom,DrProbably,1442472514.0
eth31,cant_fit_the_dick,1442472514.0
xCoachHines,AlphaHitler,1442472514.0
,ToastedSoup,1442472514.0
,PurpleChyGuy,1442472514.0
,HorizontalBrick,1442472514.0
DtrollMC,HorizontalBrick,1442472514.0
QuickAgISTheFlash,MuffinPuff,1442472514.0
Neocrasher,,1442472514.0
ndestinym,,1442472514.0
humplick,CARmakazie,1442472514.0
BipolarBear0,CARmakazie,1442472514.0
AwkwardCow,eqwoody,1442472514.0
flyinthesoup,magicgreen,1442472514.0
,mixingmemory,1442472514.0
Rokku0702,pee_ess_too,1442472514.0
DRxGlass,joe19d,1442472514.0
7a7p,joe19d,1442472514.0
Spike92,eyes-open,1442472514.0
SgtSlaughterEX,,1442472514.0
99-problems-is-a-lot,,1442472514.0
blackjack1977,mikkeller,1442472514.0
bluethegreat1,fbloise,1442472514.0
St0ned_Hearth,fbloise,1442472514.0
IT6uru,DarthPotter23,1442472514.0
LunchbagRodriguez,gorthiv,1442472514.0
no_context_bot,ItsBOOM,1442472514.0
,TotesMessenger,1442472514.0
frictionqt,TotesMessenger,1442472514.0
,YouDontKnowMeOkayyy,1442472514.0
najodleglejszy,YouDontKnowMeOkayyy,1442472514.0
gunbladerq,YouDontKnowMeOkayyy,1442472514.0
PM_ME_YOUR_TITHS,YouDontKnowMeOkayyy,1442472514.0
MaverickRobot,,1442472514.0
,TehKlien,1442472514.0
AnIntegralPart,ifeellikeapotato,1442472514.0
The_dev0,ifeellikeapotato,1442472514.0
askthepoolboy,ifeellikeapotato,1442472514.0
GumdropGoober,mnh1,1442472514.0
AlarounDaTownstairs,mnh1,1442472514.0
dogsgottabone,Dirkinator,1442472514.0
twiggish,_HEY_EARL_,1442472514.0
cutyall,_HEY_EARL_,1442472514.0
Dirkinator,DrinkingHaterade,1442472514.0
captainbrainiac,xCoachHines,1442472514.0
MarcusMunch,,1442472514.0
Nimrond,,1442472514.0
Archer007,QuickAgISTheFlash,1442472514.0
QuickAgISTheFlash,Neocrasher,1442472514.0
,Neocrasher,1442472514.0
QuickAgISTheFlash,Farmertml,1442472514.0
just_an_ordinary_guy,humplick,1442472514.0
CARmakazie,BipolarBear0,1442472514.0
gspleen,,1442472514.0
Meowi-Waui,,1442472514.0
Lost_in_Star_Dust,staffell,1442472514.0
Seterrith,no_context_bot,1442472514.0
Eezeebee,no_context_bot,1442472514.0
amblyopicsniper,no_context_bot,1442472514.0
penny-wise,no_context_bot,1442472514.0
Reckoner525,frictionqt,1442472514.0
jjremy,,1442472514.0
DrinkingHaterade,Dirkinator,1442472514.0
Toastalicious_,,1442472514.0
,gspleen,1442472514.0
chawmastaflex,gspleen,1442472514.0
tRon_washington,jjremy,1442472514.0
hotsauce540,Toastalicious_,1442472514.0
EdricStorm,,1442472514.0
Laroacha_Nova,,1442472514.0
craigishell,chawmastaflex,1442472514.0
GingerSpencer,,1442472514.0
UdderTime,,1442472514.0
,EdricStorm,1442472514.0
WrestlesAtWork,EdricStorm,1442472514.0
jklong55,craigishell,1442472514.0
